"id";"id_registro";"fecha";"linea";"op";"variable";"identificador";"duplo";"tipo_vigilancia";"tipo_herramienta";"vigil_preav";"vigil_restan";"vigil_nomin";"valor";"enviado"
"703";"108056";"02/07/2021 10:11";"CC07";"OP210C";"214_ALMACEN1_54";"0";"0";"0";"0";"0";"0";"0";"0";
"704";"108057";"02/07/2021 10:11";"CC07";"OP210C";"215_ALMACEN1_55";"0";"0";"0";"0";"0";"0";"0";"0";
"705";"108058";"02/07/2021 10:11";"CC07";"OP210C";"216_ALMACEN1_56";"0";"0";"0";"0";"0";"0";"0";"0";
"706";"108059";"02/07/2021 10:11";"CC07";"OP210C";"217_ALMACEN1_57";"0";"0";"0";"0";"0";"0";"0";"0";
"707";"108060";"02/07/2021 10:11";"CC07";"OP210C";"218_ALMACEN1_58";"0";"0";"0";"0";"0";"0";"0";"0";
"708";"108061";"02/07/2021 10:11";"CC07";"OP210C";"219_ALMACEN1_59";"0";"0";"0";"0";"0";"0";"0";"0";
"709";"108062";"02/07/2021 10:11";"CC07";"OP210C";"220_ALMACEN1_60";"0";"0";"0";"0";"0";"0";"0";"0";
"710";"108063";"02/07/2021 10:11";"CC07";"OP210C";"221_ALMACEN1_61";"0";"0";"0";"0";"0";"0";"0";"0";
"711";"108064";"02/07/2021 10:11";"CC07";"OP210C";"222_ALMACEN1_62";"0";"0";"0";"0";"0";"0";"0";"0";
"712";"108065";"02/07/2021 10:11";"CC07";"OP210C";"223_ALMACEN1_63";"0";"0";"0";"0";"0";"0";"0";"0";
"713";"108066";"02/07/2021 10:11";"CC07";"OP210C";"224_ALMACEN1_64";"0";"0";"0";"0";"0";"0";"0";"0";
"714";"108067";"02/07/2021 10:11";"CC07";"OP210C";"225_ALMACEN1_65";"0";"0";"0";"0";"0";"0";"0";"0";
"715";"108068";"02/07/2021 10:11";"CC07";"OP210C";"226_ALMACEN1_66";"0";"0";"0";"0";"0";"0";"0";"0";
"716";"108069";"02/07/2021 10:11";"CC07";"OP210C";"227_ALMACEN1_67";"0";"0";"0";"0";"0";"0";"0";"0";
"717";"108070";"02/07/2021 10:11";"CC07";"OP210C";"228_ALMACEN1_68";"0";"0";"0";"0";"0";"0";"0";"0";
"718";"108071";"02/07/2021 10:11";"CC07";"OP210C";"229_ALMACEN1_69";"0";"0";"0";"0";"0";"0";"0";"0";
"719";"108072";"02/07/2021 10:11";"CC07";"OP210C";"230_ALMACEN1_70";"0";"0";"0";"0";"0";"0";"0";"0";
"720";"108073";"02/07/2021 10:11";"CC07";"OP210C";"231_ALMACEN1_71";"0";"0";"0";"0";"0";"0";"0";"0";
"721";"108074";"02/07/2021 10:11";"CC07";"OP210C";"232_ALMACEN1_72";"0";"0";"0";"0";"0";"0";"0";"0";
"722";"108075";"02/07/2021 10:11";"CC07";"OP210C";"233_ALMACEN1_73";"0";"0";"0";"0";"0";"0";"0";"0";
"723";"108076";"02/07/2021 10:11";"CC07";"OP210C";"234_ALMACEN1_74";"0";"0";"0";"0";"0";"0";"0";"0";
"724";"108077";"02/07/2021 10:11";"CC07";"OP210C";"235_ALMACEN1_75";"0";"0";"0";"0";"0";"0";"0";"0";
"725";"108078";"02/07/2021 10:11";"CC07";"OP210C";"236_ALMACEN1_76";"0";"0";"0";"0";"0";"0";"0";"0";
"726";"108079";"02/07/2021 10:11";"CC07";"OP210C";"237_ALMACEN1_77";"0";"0";"0";"0";"0";"0";"0";"0";
"727";"108080";"02/07/2021 10:11";"CC07";"OP210C";"238_ALMACEN1_78";"0";"0";"0";"0";"0";"0";"0";"0";
"728";"108081";"02/07/2021 10:11";"CC07";"OP210C";"239_ALMACEN1_79";"0";"0";"0";"0";"0";"0";"0";"0";
"729";"108082";"02/07/2021 10:11";"CC07";"OP210C";"240_ALMACEN1_80";"0";"0";"0";"0";"0";"0";"0";"0";
"730";"109001";"02/07/2021 10:12";"CC07";"OP310A";"160_SP1";"31008";"1";"2";"200";"50";"2876";"10300";"0";
"731";"109002";"02/07/2021 10:12";"CC07";"OP310A";"161_ALMACEN1_1";"31001";"1";"2";"210";"50";"28205";"35000";"0";
"732";"109003";"02/07/2021 10:12";"CC07";"OP310A";"162_ALMACEN1_2";"31002";"1";"2";"210";"50";"1109";"3000";"0";
"733";"109004";"02/07/2021 10:12";"CC07";"OP310A";"163_ALMACEN1_3";"31003";"3";"2";"200";"50";"810";"1400";"0";
"734";"109005";"02/07/2021 10:12";"CC07";"OP310A";"164_ALMACEN1_4";"31004";"1";"2";"200";"50";"810";"1400";"0";
"735";"109006";"02/07/2021 10:12";"CC07";"OP310A";"165_ALMACEN1_5";"31005";"4";"2";"200";"50";"1610";"2200";"0";
"736";"109007";"02/07/2021 10:12";"CC07";"OP310A";"166_ALMACEN1_6";"31006";"1";"2";"240";"50";"810";"1400";"0";
"737";"109008";"02/07/2021 10:12";"CC07";"OP310A";"167_ALMACEN1_7";"31007";"1";"2";"200";"50";"1012";"12000";"0";
"738";"109009";"02/07/2021 10:12";"CC07";"OP310A";"168_ALMACEN1_8";"0";"0";"0";"0";"0";"0";"0";"0";
"739";"109010";"02/07/2021 10:12";"CC07";"OP310A";"169_ALMACEN1_9";"31001";"2";"2";"210";"50";"29038";"35000";"0";
"740";"109011";"02/07/2021 10:12";"CC07";"OP310A";"170_ALMACEN1_10";"31002";"2";"2";"210";"50";"268";"3000";"0";
"741";"109012";"02/07/2021 10:12";"CC07";"OP310A";"171_ALMACEN1_11";"31003";"2";"2";"200";"50";"800";"1400";"0";
"742";"109013";"02/07/2021 10:12";"CC07";"OP310A";"172_ALMACEN1_12";"31004";"2";"2";"200";"50";"800";"1400";"0";
"743";"109014";"02/07/2021 10:12";"CC07";"OP310A";"173_ALMACEN1_13";"31005";"2";"2";"200";"50";"1254";"2200";"0";
"744";"109015";"02/07/2021 10:12";"CC07";"OP310A";"174_ALMACEN1_14";"31006";"2";"2";"240";"50";"800";"1400";"0";
"745";"109016";"02/07/2021 10:12";"CC07";"OP310A";"175_ALMACEN1_15";"31007";"2";"2";"200";"50";"8432";"12000";"0";
"746";"109017";"02/07/2021 10:12";"CC07";"OP310A";"176_ALMACEN1_16";"0";"0";"0";"0";"0";"0";"0";"0";
"747";"109018";"02/07/2021 10:12";"CC07";"OP310A";"177_ALMACEN1_17";"0";"0";"0";"0";"0";"0";"0";"0";
"748";"109019";"02/07/2021 10:12";"CC07";"OP310A";"178_ALMACEN1_18";"0";"0";"0";"0";"0";"0";"0";"0";
"749";"109020";"02/07/2021 10:12";"CC07";"OP310A";"179_ALMACEN1_19";"0";"0";"0";"0";"0";"0";"0";"0";
"750";"109021";"02/07/2021 10:12";"CC07";"OP310A";"180_ALMACEN1_20";"0";"0";"0";"0";"0";"0";"0";"0";
"751";"109022";"02/07/2021 10:12";"CC07";"OP310A";"181_ALMACEN1_21";"0";"0";"0";"0";"0";"0";"0";"0";
"752";"109023";"02/07/2021 10:12";"CC07";"OP310A";"182_ALMACEN1_22";"0";"0";"0";"0";"0";"0";"0";"0";
"753";"109024";"02/07/2021 10:12";"CC07";"OP310A";"183_ALMACEN1_23";"0";"0";"0";"0";"0";"0";"0";"0";
"754";"109025";"02/07/2021 10:12";"CC07";"OP310A";"184_ALMACEN1_24";"0";"0";"0";"0";"0";"0";"0";"0";
"755";"109026";"02/07/2021 10:12";"CC07";"OP310A";"185_ALMACEN1_25";"0";"0";"0";"0";"0";"0";"0";"0";
"756";"109027";"02/07/2021 10:12";"CC07";"OP310A";"186_ALMACEN1_26";"0";"0";"0";"0";"0";"0";"0";"0";
"757";"109028";"02/07/2021 10:12";"CC07";"OP310A";"187_ALMACEN1_27";"0";"0";"0";"0";"0";"0";"0";"0";
"758";"109029";"02/07/2021 10:12";"CC07";"OP310A";"188_ALMACEN1_28";"0";"0";"0";"0";"0";"0";"0";"0";
"759";"109030";"02/07/2021 10:12";"CC07";"OP310A";"189_ALMACEN1_29";"0";"0";"0";"0";"0";"0";"0";"0";
"760";"109031";"02/07/2021 10:12";"CC07";"OP310A";"190_ALMACEN1_30";"0";"0";"0";"0";"0";"0";"0";"0";
"761";"109032";"02/07/2021 10:12";"CC07";"OP310A";"191_ALMACEN1_31";"0";"0";"0";"0";"0";"0";"0";"0";
"762";"109033";"02/07/2021 10:12";"CC07";"OP310A";"192_ALMACEN1_32";"0";"0";"0";"0";"0";"0";"0";"0";
"763";"109034";"02/07/2021 10:12";"CC07";"OP310A";"193_ALMACEN1_33";"0";"0";"0";"0";"0";"0";"0";"0";
"764";"109035";"02/07/2021 10:12";"CC07";"OP310A";"194_ALMACEN1_34";"0";"0";"0";"0";"0";"0";"0";"0";
"765";"109036";"02/07/2021 10:12";"CC07";"OP310A";"195_ALMACEN1_35";"0";"0";"0";"0";"0";"0";"0";"0";
"766";"109037";"02/07/2021 10:12";"CC07";"OP310A";"196_ALMACEN1_36";"0";"0";"0";"0";"0";"0";"0";"0";
"767";"109038";"02/07/2021 10:12";"CC07";"OP310A";"197_ALMACEN1_37";"0";"0";"0";"0";"0";"0";"0";"0";
"768";"109039";"02/07/2021 10:12";"CC07";"OP310A";"198_ALMACEN1_38";"0";"0";"0";"0";"0";"0";"0";"0";
"769";"109041";"02/07/2021 10:12";"CC07";"OP310A";"199_ALMACEN1_39";"0";"0";"0";"0";"0";"0";"0";"0";
"770";"109042";"02/07/2021 10:12";"CC07";"OP310A";"200_ALMACEN1_40";"0";"0";"0";"0";"0";"0";"0";"0";
"771";"109043";"02/07/2021 10:12";"CC07";"OP310A";"201_ALMACEN1_41";"0";"0";"0";"0";"0";"0";"0";"0";
"772";"109044";"02/07/2021 10:12";"CC07";"OP310A";"202_ALMACEN1_42";"0";"0";"0";"0";"0";"0";"0";"0";
"773";"109045";"02/07/2021 10:12";"CC07";"OP310A";"203_ALMACEN1_43";"0";"0";"0";"0";"0";"0";"0";"0";
"774";"109046";"02/07/2021 10:12";"CC07";"OP310A";"204_ALMACEN1_44";"0";"0";"0";"0";"0";"0";"0";"0";
"775";"109047";"02/07/2021 10:12";"CC07";"OP310A";"205_ALMACEN1_45";"0";"0";"0";"0";"0";"0";"0";"0";
"776";"109048";"02/07/2021 10:12";"CC07";"OP310A";"206_ALMACEN1_46";"0";"0";"0";"0";"0";"0";"0";"0";
"777";"109049";"02/07/2021 10:12";"CC07";"OP310A";"207_ALMACEN1_47";"0";"0";"0";"0";"0";"0";"0";"0";
"778";"109050";"02/07/2021 10:12";"CC07";"OP310A";"208_ALMACEN1_48";"0";"0";"0";"0";"0";"0";"0";"0";
"779";"109051";"02/07/2021 10:12";"CC07";"OP310A";"209_ALMACEN1_49";"0";"0";"0";"0";"0";"0";"0";"0";
"780";"109052";"02/07/2021 10:12";"CC07";"OP310A";"210_ALMACEN1_50";"0";"0";"0";"0";"0";"0";"0";"0";
"781";"109053";"02/07/2021 10:12";"CC07";"OP310A";"211_ALMACEN1_51";"0";"0";"0";"0";"0";"0";"0";"0";
"782";"109054";"02/07/2021 10:12";"CC07";"OP310A";"212_ALMACEN1_52";"0";"0";"0";"0";"0";"0";"0";"0";
"783";"109055";"02/07/2021 10:12";"CC07";"OP310A";"213_ALMACEN1_53";"0";"0";"0";"0";"0";"0";"0";"0";
"784";"109056";"02/07/2021 10:12";"CC07";"OP310A";"214_ALMACEN1_54";"0";"0";"0";"0";"0";"0";"0";"0";
"785";"109057";"02/07/2021 10:12";"CC07";"OP310A";"215_ALMACEN1_55";"0";"0";"0";"0";"0";"0";"0";"0";
"786";"109058";"02/07/2021 10:12";"CC07";"OP310A";"216_ALMACEN1_56";"0";"0";"0";"0";"0";"0";"0";"0";
"787";"109059";"02/07/2021 10:12";"CC07";"OP310A";"217_ALMACEN1_57";"0";"0";"0";"0";"0";"0";"0";"0";
"788";"109060";"02/07/2021 10:12";"CC07";"OP310A";"218_ALMACEN1_58";"0";"0";"0";"0";"0";"0";"0";"0";
"789";"109061";"02/07/2021 10:12";"CC07";"OP310A";"219_ALMACEN1_59";"0";"0";"0";"0";"0";"0";"0";"0";
"790";"109062";"02/07/2021 10:12";"CC07";"OP310A";"220_ALMACEN1_60";"0";"0";"0";"0";"0";"0";"0";"0";
"791";"109063";"02/07/2021 10:12";"CC07";"OP310A";"221_ALMACEN1_61";"0";"0";"0";"0";"0";"0";"0";"0";
"792";"109064";"02/07/2021 10:12";"CC07";"OP310A";"222_ALMACEN1_62";"0";"0";"0";"0";"0";"0";"0";"0";
"793";"109065";"02/07/2021 10:12";"CC07";"OP310A";"223_ALMACEN1_63";"0";"0";"0";"0";"0";"0";"0";"0";
"794";"109066";"02/07/2021 10:12";"CC07";"OP310A";"224_ALMACEN1_64";"0";"0";"0";"0";"0";"0";"0";"0";
"795";"109067";"02/07/2021 10:12";"CC07";"OP310A";"225_ALMACEN1_65";"0";"0";"0";"0";"0";"0";"0";"0";
"796";"109068";"02/07/2021 10:12";"CC07";"OP310A";"226_ALMACEN1_66";"0";"0";"0";"0";"0";"0";"0";"0";
"797";"109069";"02/07/2021 10:12";"CC07";"OP310A";"227_ALMACEN1_67";"0";"0";"0";"0";"0";"0";"0";"0";
"798";"109070";"02/07/2021 10:12";"CC07";"OP310A";"228_ALMACEN1_68";"0";"0";"0";"0";"0";"0";"0";"0";
"799";"109071";"02/07/2021 10:12";"CC07";"OP310A";"229_ALMACEN1_69";"0";"0";"0";"0";"0";"0";"0";"0";
"800";"109072";"02/07/2021 10:12";"CC07";"OP310A";"230_ALMACEN1_70";"0";"0";"0";"0";"0";"0";"0";"0";
"801";"109073";"02/07/2021 10:12";"CC07";"OP310A";"231_ALMACEN1_71";"0";"0";"0";"0";"0";"0";"0";"0";
"802";"109074";"02/07/2021 10:12";"CC07";"OP310A";"232_ALMACEN1_72";"31010";"1";"0";"710";"100";"980";"1000";"0";
"803";"109075";"02/07/2021 10:12";"CC07";"OP310A";"233_ALMACEN1_73";"0";"0";"0";"0";"0";"0";"0";"0";
"804";"109076";"02/07/2021 10:12";"CC07";"OP310A";"234_ALMACEN1_74";"0";"0";"0";"0";"0";"0";"0";"0";
"805";"109077";"02/07/2021 10:12";"CC07";"OP310A";"235_ALMACEN1_75";"0";"0";"0";"0";"0";"0";"0";"0";
"806";"109078";"02/07/2021 10:12";"CC07";"OP310A";"236_ALMACEN1_76";"0";"0";"0";"0";"0";"0";"0";"0";
"807";"109079";"02/07/2021 10:12";"CC07";"OP310A";"237_ALMACEN1_77";"0";"0";"0";"0";"0";"0";"0";"0";
"808";"109080";"02/07/2021 10:12";"CC07";"OP310A";"238_ALMACEN1_78";"0";"0";"0";"0";"0";"0";"0";"0";
"809";"109081";"02/07/2021 10:12";"CC07";"OP310A";"239_ALMACEN1_79";"0";"0";"0";"0";"0";"0";"0";"0";
"810";"109082";"02/07/2021 10:12";"CC07";"OP310A";"240_ALMACEN1_80";"31010";"2";"0";"710";"100";"982";"1000";"0";
"811";"110001";"02/07/2021 10:13";"CC07";"OP310B";"160_SP1";"31006";"1";"2";"240";"50";"661";"1400";"0";
"812";"110002";"02/07/2021 10:13";"CC07";"OP310B";"161_ALMACEN1_1";"31001";"1";"2";"210";"50";"12112";"35000";"0";
"813";"110003";"02/07/2021 10:13";"CC07";"OP310B";"162_ALMACEN1_2";"31002";"1";"2";"210";"50";"2534";"3000";"0";
"814";"110004";"02/07/2021 10:13";"CC07";"OP310B";"163_ALMACEN1_3";"31003";"1";"2";"200";"50";"660";"1400";"0";
"815";"110005";"02/07/2021 10:13";"CC07";"OP310B";"164_ALMACEN1_4";"31004";"1";"2";"200";"50";"660";"1400";"0";
"816";"110006";"02/07/2021 10:13";"CC07";"OP310B";"165_ALMACEN1_5";"31005";"1";"2";"200";"50";"220";"2200";"0";
"817";"110007";"02/07/2021 10:13";"CC07";"OP310B";"166_ALMACEN1_6";"0";"0";"0";"0";"0";"0";"0";"0";
"818";"110008";"02/07/2021 10:13";"CC07";"OP310B";"167_ALMACEN1_7";"0";"0";"0";"0";"0";"0";"0";"0";
"819";"110009";"02/07/2021 10:13";"CC07";"OP310B";"168_ALMACEN1_8";"31008";"1";"2";"200";"50";"7028";"10300";"0";
"820";"110010";"02/07/2021 10:13";"CC07";"OP310B";"169_ALMACEN1_9";"31001";"2";"2";"210";"50";"12103";"35000";"0";
"821";"110011";"02/07/2021 10:13";"CC07";"OP310B";"170_ALMACEN1_10";"31002";"2";"2";"210";"50";"1000";"3000";"0";
"822";"110012";"02/07/2021 10:13";"CC07";"OP310B";"171_ALMACEN1_11";"31003";"2";"2";"200";"50";"661";"1400";"0";
"823";"110013";"02/07/2021 10:13";"CC07";"OP310B";"172_ALMACEN1_12";"31004";"2";"2";"200";"50";"661";"1400";"0";
"824";"110014";"02/07/2021 10:13";"CC07";"OP310B";"173_ALMACEN1_13";"31005";"2";"2";"200";"50";"222";"2200";"0";
"825";"110015";"02/07/2021 10:13";"CC07";"OP310B";"174_ALMACEN1_14";"0";"0";"0";"0";"0";"0";"0";"0";
"826";"110016";"02/07/2021 10:13";"CC07";"OP310B";"175_ALMACEN1_15";"0";"0";"0";"0";"0";"0";"0";"0";
"827";"110017";"02/07/2021 10:13";"CC07";"OP310B";"176_ALMACEN1_16";"31008";"2";"2";"200";"50";"3582";"10300";"0";
"828";"110018";"02/07/2021 10:13";"CC07";"OP310B";"177_ALMACEN1_17";"31009";"3";"2";"250";"50";"65013";"70000";"0";
"829";"110019";"02/07/2021 10:13";"CC07";"OP310B";"178_ALMACEN1_18";"0";"0";"0";"0";"0";"0";"0";"0";
"830";"110020";"02/07/2021 10:13";"CC07";"OP310B";"179_ALMACEN1_19";"0";"0";"0";"0";"0";"0";"0";"0";
"831";"110021";"02/07/2021 10:13";"CC07";"OP310B";"180_ALMACEN1_20";"0";"0";"0";"0";"0";"0";"0";"0";
"832";"110022";"02/07/2021 10:13";"CC07";"OP310B";"181_ALMACEN1_21";"0";"0";"0";"0";"0";"0";"0";"0";
"833";"110023";"02/07/2021 10:13";"CC07";"OP310B";"182_ALMACEN1_22";"0";"0";"0";"0";"0";"0";"0";"0";
"834";"110024";"02/07/2021 10:13";"CC07";"OP310B";"183_ALMACEN1_23";"0";"0";"0";"0";"0";"0";"0";"0";
"835";"110025";"02/07/2021 10:13";"CC07";"OP310B";"184_ALMACEN1_24";"0";"0";"0";"0";"0";"0";"0";"0";
"836";"110026";"02/07/2021 10:13";"CC07";"OP310B";"185_ALMACEN1_25";"31009";"2";"2";"250";"50";"65014";"70000";"0";
"837";"110027";"02/07/2021 10:13";"CC07";"OP310B";"186_ALMACEN1_26";"0";"0";"0";"0";"0";"0";"0";"0";
"838";"110028";"02/07/2021 10:13";"CC07";"OP310B";"187_ALMACEN1_27";"0";"0";"0";"0";"0";"0";"0";"0";
"839";"110029";"02/07/2021 10:13";"CC07";"OP310B";"188_ALMACEN1_28";"0";"0";"0";"0";"0";"0";"0";"0";
"840";"110030";"02/07/2021 10:13";"CC07";"OP310B";"189_ALMACEN1_29";"0";"0";"0";"0";"0";"0";"0";"0";
"841";"110031";"02/07/2021 10:13";"CC07";"OP310B";"190_ALMACEN1_30";"0";"0";"0";"0";"0";"0";"0";"0";
"842";"110032";"02/07/2021 10:13";"CC07";"OP310B";"191_ALMACEN1_31";"0";"0";"0";"0";"0";"0";"0";"0";
"843";"110033";"02/07/2021 10:13";"CC07";"OP310B";"192_ALMACEN1_32";"0";"0";"0";"0";"0";"0";"0";"0";
"844";"110034";"02/07/2021 10:13";"CC07";"OP310B";"193_ALMACEN1_33";"0";"0";"0";"0";"0";"0";"0";"0";
"845";"110035";"02/07/2021 10:13";"CC07";"OP310B";"194_ALMACEN1_34";"0";"0";"0";"0";"0";"0";"0";"0";
"846";"110036";"02/07/2021 10:13";"CC07";"OP310B";"195_ALMACEN1_35";"0";"0";"0";"0";"0";"0";"0";"0";
"847";"110037";"02/07/2021 10:13";"CC07";"OP310B";"196_ALMACEN1_36";"0";"0";"0";"0";"0";"0";"0";"0";
